cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,age_scaled,gender_binary
11046,1,0.14285714285714285,-1.9459101490553135,162.65,11.99,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,-0.40101486068580233,0
11049,0,0.0,0.0,57.59,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,1.1648602228867093,1
11064,0,0.0,0.0,9.77,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,-0.6992767813662807,1
11067,3,13.142857142857142,3.3775974663212818,97.39,82.62,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,-1.594062543407716,1
11084,0,0.0,0.0,13.97,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,-0.6247113011961611,1
11100,0,0.0,0.0,86.6,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,1.01572926254647,0
11122,0,0.0,0.0,27.94,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,-0.47558034085592193,0
11147,0,0.0,0.0,20.99,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,0.7920328220361113,0
11165,0,0.0,0.0,21.76,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,0.3446399410153937,1
11179,1,26.285714285714285,3.2690256085536724,24.740000000000002,12.25,1997-03-08,29.428571428571427,39.0,1.0,12.49,-0.6247113011961611,0
11185,0,0.0,0.0,27.73,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.5501458210260415,1
11198,0,0.0,0.0,15.36,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.7738422615364003,1
11203,2,4.857142857142857,1.6415691906168934,48.47,32.48,1997-02-10,33.142857142857146,38.99999999999999,1.0,12.49,-1.0721041822168786,1
11207,3,19.285714285714285,4.596385356432359,75.22,61.25,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,1.9105150245879052,0
11220,0,0.0,0.0,50.76,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.239425703056829,0
11221,0,0.0,0.0,15.36,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,0.4937709013556329,1
11239,0,0.0,0.0,22.74,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.2518839003455631,1
11258,0,0.0,0.0,40.7,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.10275294000532392,0
11270,0,0.0,0.0,0.0,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.17731842017544353,1
11283,2,5.428571428571429,1.5888186252313647,86.67999999999999,30.950000000000003,1997-03-04,30.0,39.0,1.0,33.98,2.4324733857787426,0
11288,11,32.0,5.996722066741437,1232.46,1171.8200000000002,1997-02-10,33.142857142857146,38.99999999999999,4.0,392.58,-1.0721041822168786,1
11291,0,0.0,0.0,13.97,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.5501458210260415,0
11307,0,0.0,0.0,13.97,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-1.1466696623869983,1
11314,2,2.2857142857142856,-1.1837700970084168,108.44,95.67,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,0.1955089806751545,1
11319,0,0.0,0.0,27.3,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.47558034085592193,0
11326,1,9.571428571428571,2.2587824703356527,85.06,29.99,1997-02-23,31.285714285714285,39.00000000000001,3.0,293.05,1.7613840642476661,1
11332,1,19.0,2.9444389791664403,36.97,9.98,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,1.01572926254647,1
11339,0,0.0,0.0,26.98,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,2.208776945268384,1
11341,7,28.714285714285715,4.89215885452813,536.87,466.90999999999997,1997-02-10,33.142857142857146,38.99999999999999,9.0,403.61,-0.47558034085592193,1
11347,1,18.285714285714285,2.906120114864304,30.35,14.99,1997-02-11,33.0,39.0,1.0,12.99,-0.9229732218766395,1
11353,0,0.0,0.0,11.77,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,1.1648602228867093,1
11368,0,0.0,0.0,12.97,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.40101486068580233,1
11379,1,19.0,2.9444389791664403,23.950000000000003,5.99,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,0.4192054211855133,1
11386,0,0.0,0.0,12.49,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-1.4449315830674767,1
11397,3,12.0,3.9889840465642745,92.67,80.18,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,1.6868185840775465,1
11403,0,0.0,0.0,12.49,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.17731842017544353,1
11405,2,28.0,4.6481123802751005,82.78,63.24,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.028187459835204317,0
11423,0,0.0,0.0,6.79,0.0,1997-02-11,33.0,39.0,0.0,0.0,-0.7738422615364003,1
11437,0,0.0,0.0,37.71,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-1.6686280235778355,0
11445,1,2.0,0.6931471805599453,44.9,14.37,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,0.2700744608452741,1
11448,0,0.0,0.0,15.54,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-1.4449315830674767,0
11454,4,25.0,6.003470487221323,77.47,70.68,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,-0.9229732218766395,1
11462,0,0.0,0.0,168.03,0.0,1997-02-11,33.0,39.0,3.0,598.54,0.04637802033491528,0
11478,0,0.0,0.0,50.5,0.0,1997-02-11,33.0,39.0,0.0,0.0,3.252693667650058,1
11496,0,0.0,0.0,33.31,0.0,1997-02-11,33.0,39.0,0.0,0.0,-1.2958006227272376,1
11512,0,0.0,0.0,38.33,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.8665983022062309,1
11514,1,8.571428571428571,2.1484344131667874,133.89,22.4,1997-02-11,33.0,39.0,0.0,0.0,-1.5194970632375964,1
11521,3,30.285714285714285,5.914085926086138,62.879999999999995,53.11,1997-02-11,33.0,39.0,1.0,19.56,-0.9229732218766395,1
11539,0,0.0,0.0,12.97,0.0,1997-02-11,33.0,39.0,0.0,0.0,-1.2958006227272376,1
11553,0,0.0,0.0,26.53,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.642901861695872,1
11556,1,18.428571428571427,2.913902255306359,29.92,14.96,1997-02-11,33.0,39.0,2.0,23.37,-0.8484077417065199,1
11557,1,0.8571428571428571,-0.15415067982725836,113.36,27.94,1997-02-11,33.0,39.0,0.0,0.0,2.4324733857787426,1
11574,6,18.428571428571427,4.009769674329661,174.58,147.85000000000002,1997-02-11,33.0,39.0,4.0,88.91000000000001,-1.594062543407716,1
11578,0,0.0,0.0,15.96,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.7920328220361113,0
11593,0,0.0,0.0,16.7,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.3446399410153937,0
11602,0,0.0,0.0,11.78,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,1.388556663397068,1
11604,3,20.571428571428573,4.256046831813321,162.25,92.31,1997-02-14,32.57142857142857,39.0,3.0,81.71000000000001,-0.8484077417065199,1
11610,4,29.0,7.4333287593826824,205.91000000000003,191.94,1997-02-11,33.0,39.0,4.0,158.34,1.239425703056829,1
11613,0,0.0,0.0,33.94,0.0,1997-02-11,33.0,39.0,0.0,0.0,1.8359495444177858,0
11626,0,0.0,0.0,15.96,0.0,1997-02-11,33.0,39.0,0.0,0.0,-0.2518839003455631,1
11632,1,1.2857142857142858,0.25131442828090617,105.94999999999999,51.87,1997-02-11,33.0,39.0,0.0,0.0,0.3446399410153937,1
11646,0,0.0,0.0,13.97,0.0,1997-02-11,33.0,39.0,0.0,0.0,-1.370366102897357,1
11652,2,9.857142857142858,3.1274763556044176,143.18,113.45,1997-02-11,33.0,39.0,4.0,147.43,0.12094350050503488,1
11662,0,0.0,0.0,25.74,0.0,1997-02-11,33.0,39.0,0.0,0.0,-0.9975387020467591,0
11673,0,0.0,0.0,15.36,0.0,1997-02-24,31.142857142857142,39.0,0.0,0.0,1.6868185840775465,1
11679,1,2.4285714285714284,0.8873031950009027,25.740000000000002,11.77,1997-02-11,33.0,39.0,0.0,0.0,0.12094350050503488,1
11680,3,9.714285714285714,3.257199073298915,208.78,172.67,1997-02-11,33.0,39.0,0.0,0.0,-0.9975387020467591,1
11682,7,30.428571428571427,5.168608625689276,342.8,326.84000000000003,1997-02-11,33.0,39.0,8.0,343.33,1.1648602228867093,1
11687,2,15.0,4.029715334022923,130.98000000000002,91.63,1997-02-11,33.0,39.0,1.0,57.95,-1.2958006227272376,1
11688,0,0.0,0.0,23.09,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.12094350050503488,0
11693,5,32.142857142857146,7.982828570344177,259.2,231.26000000000002,1997-02-11,33.0,39.0,6.0,190.98,-0.8484077417065199,1
11709,0,0.0,0.0,15.96,0.0,1997-02-11,33.0,39.0,0.0,0.0,0.9411637823763505,0
11728,0,0.0,0.0,44.98,0.0,1997-02-11,33.0,39.0,0.0,0.0,-0.028187459835204317,0
11742,0,0.0,0.0,25.74,0.0,1997-02-11,33.0,39.0,0.0,0.0,-1.370366102897357,0
11749,12,17.714285714285715,-1.1256607211453984,693.17,623.62,1997-02-12,32.857142857142854,39.00000000000001,5.0,200.12,1.0902947427165897,0
11759,1,18.428571428571427,2.913902255306359,114.14000000000001,35.71,1997-02-12,32.857142857142854,39.00000000000001,4.0,238.89,1.9105150245879052,1
11762,0,0.0,0.0,14.96,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.12094350050503488,0
11763,4,20.714285714285715,5.642341192933211,126.84,78.53000000000002,1997-02-14,32.57142857142857,39.0,3.0,65.94,-0.17731842017544353,1
11768,1,18.857142857142858,2.9368917735310576,58.91,30.15,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.7920328220361113,1
11777,0,0.0,0.0,14.99,0.0,1997-02-12,32.857142857142854,39.00000000000001,1.0,72.45,-0.5501458210260415,0
11789,1,0.7142857142857143,-0.3364722366212129,42.3,13.97,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.8665983022062309,1
11793,0,0.0,0.0,11.99,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-1.2958006227272376,0
11807,0,0.0,0.0,39.7,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.17731842017544353,1
11835,0,0.0,0.0,75.97,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.2700744608452741,0
11855,0,0.0,0.0,11.77,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.04637802033491528,0
11866,3,8.571428571428571,2.600419536909844,73.75,40.760000000000005,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.8484077417065199,0
11871,0,0.0,0.0,19.54,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.04637802033491528,1
11888,0,0.0,0.0,16.36,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.4192054211855133,1
11901,0,0.0,0.0,9.77,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.642901861695872,0
11924,0,0.0,0.0,29.99,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,0.4192054211855133,0
11946,0,0.0,0.0,42.77,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,1.7613840642476661,1
11949,1,12.142857142857142,2.496741107435003,195.25,103.18,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.6992767813662807,0
11963,0,0.0,0.0,24.98,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-1.221235142557118,0
11971,1,0.5714285714285714,-0.5596157879354228,45.29,14.96,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.6992767813662807,0
11980,0,0.0,0.0,9.77,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.47558034085592193,1
11996,0,0.0,0.0,9.97,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-0.9975387020467591,0
12018,0,0.0,0.0,14.37,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,-1.4449315830674767,1
12024,4,31.428571428571427,4.821946151923641,233.07,158.7,1997-02-13,32.714285714285715,38.99999999999999,6.0,179.4,0.04637802033491528,0
12037,0,0.0,0.0,19.99,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.0902947427165897,0
12061,0,0.0,0.0,32.72,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.40101486068580233,1
12078,0,0.0,0.0,49.99,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.1648602228867093,1
12083,1,12.142857142857142,2.496741107435003,70.45,25.34,1997-03-24,27.142857142857142,39.0,0.0,0.0,-0.17731842017544353,0
12089,2,15.428571428571429,4.086147795017922,92.81,62.08,1997-02-13,32.714285714285715,38.99999999999999,3.0,89.78999999999999,0.7920328220361113,0
12095,0,0.0,0.0,77.42,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,0.5683363815257525,1
12108,4,1.2857142857142858,-5.298733946433253,237.44,148.64,1997-02-13,32.714285714285715,38.99999999999999,11.0,283.81,0.3446399410153937,1
12112,0,0.0,0.0,12.97,0.0,1997-02-13,32.714285714285715,38.99999999999999,1.0,20.98,0.4937709013556329,1
12123,1,0.7142857142857143,-0.3364722366212129,21.740000000000002,9.97,1997-02-13,32.714285714285715,38.99999999999999,1.0,11.49,0.4192054211855133,0
12124,0,0.0,0.0,15.96,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.40101486068580233,0
12125,1,2.7142857142857144,0.9985288301111273,106.49000000000001,59.97,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,0.7174673418659917,1
12143,0,0.0,0.0,12.97,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.388556663397068,1
12161,3,6.0,0.09716374845364739,56.38,43.89,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.9229732218766395,1
12162,0,0.0,0.0,28.74,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.10275294000532392,1
12179,0,0.0,0.0,12.49,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.17731842017544353,0
12191,3,9.714285714285714,1.0819534026814708,337.31,192.63,1997-03-06,29.714285714285715,38.99999999999999,3.0,211.34,1.388556663397068,1
12195,0,0.0,0.0,59.28,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.6247113011961611,0
12212,0,0.0,0.0,10.97,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,0.4937709013556329,1
12233,0,0.0,0.0,5.78,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.6868185840775465,1
12248,1,8.857142857142858,2.181224235989778,60.2,32.26,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.7738422615364003,1
12252,0,0.0,0.0,13.97,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-1.5194970632375964,1
12270,0,0.0,0.0,13.97,0.0,1997-02-13,32.714285714285715,38.99999999999999,2.0,66.45,0.4937709013556329,0
12272,3,28.428571428571427,3.3175199584922814,151.32,100.65,1997-02-13,32.714285714285715,38.99999999999999,10.0,347.74,1.01572926254647,1
12283,0,0.0,0.0,22.759999999999998,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,1.7613840642476661,1
12303,1,30.142857142857142,3.405947984420753,65.7,38.97,1997-02-14,32.57142857142857,39.0,0.0,0.0,-0.7738422615364003,0
12305,0,0.0,0.0,14.37,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.2700744608452741,1
12310,2,32.57142857142857,4.237354698801167,99.31,84.94,1997-02-14,32.57142857142857,39.0,6.0,151.0,0.9411637823763505,0
12311,1,3.5714285714285716,1.2729656758128876,57.72,15.36,1997-02-14,32.57142857142857,39.0,1.0,18.49,0.7920328220361113,1
12322,2,31.714285714285715,5.208370330364568,69.28,54.91,1997-02-14,32.57142857142857,39.0,2.0,77.01,1.6868185840775465,0
12324,1,0.8571428571428571,-0.15415067982725836,84.61,21.74,1997-02-14,32.57142857142857,39.0,0.0,0.0,-1.2958006227272376,1
12325,0,0.0,0.0,64.74,0.0,1997-02-26,30.857142857142858,39.0,0.0,0.0,0.7174673418659917,1
12327,0,0.0,0.0,21.95,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,1.5376876237373074,1
12345,0,0.0,0.0,15.36,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,1.388556663397068,1
12349,2,1.1428571428571428,-1.9459101490553135,137.02,73.65,1997-02-14,32.57142857142857,39.0,0.0,0.0,-1.370366102897357,1
12354,3,25.857142857142858,3.8596550199108304,85.84,70.47999999999999,1997-02-16,32.285714285714285,39.00000000000001,5.0,106.41,1.388556663397068,1
12357,1,1.5714285714285714,0.4519851237430572,23.54,11.77,1997-02-14,32.57142857142857,39.0,2.0,36.47,-1.4449315830674767,1
12366,0,0.0,0.0,0.0,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,-0.5501458210260415,1
12380,0,0.0,0.0,23.94,0.0,1997-02-18,32.0,39.0,0.0,0.0,1.388556663397068,0
12393,0,0.0,0.0,15.96,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.1955089806751545,0
12410,0,0.0,0.0,41.54,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.5683363815257525,1
12425,0,0.0,0.0,52.87,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-0.028187459835204317,0
12432,1,0.5714285714285714,-0.5596157879354228,49.48,24.74,1997-02-14,32.57142857142857,39.0,0.0,0.0,-0.32644938051568273,0
12439,7,15.0,4.285145175533667,240.87,182.63,1997-02-14,32.57142857142857,39.0,1.0,13.99,-0.6247113011961611,1
12442,0,0.0,0.0,25.94,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.2700744608452741,1
12455,6,26.714285714285715,8.205743524103385,257.0,247.01999999999998,1997-02-14,32.57142857142857,39.0,10.0,351.82,-0.7738422615364003,0
12463,0,0.0,0.0,14.99,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.3446399410153937,0
12476,6,29.571428571428573,7.325048533621522,242.26,213.98999999999998,1997-02-14,32.57142857142857,39.0,34.0,1295.52,0.642901861695872,1
12485,0,0.0,0.0,14.96,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,-1.221235142557118,1
12499,0,0.0,0.0,34.97,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.12094350050503488,0
12520,0,0.0,0.0,26.57,0.0,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.4192054211855133,0
12533,1,0.2857142857142857,-1.252762968495368,104.34,46.29,1997-02-14,32.57142857142857,39.0,0.0,0.0,0.1955089806751545,1
12545,0,0.0,0.0,67.51,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,0.4937709013556329,1
12547,3,27.571428571428573,5.934408168878551,48.29,33.92,1997-02-16,32.285714285714285,39.00000000000001,3.0,64.45,-1.0721041822168786,0
12565,0,0.0,0.0,25.74,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.47558034085592193,0
12582,0,0.0,0.0,24.73,0.0,1997-02-15,32.42857142857143,39.0,1.0,51.97,0.7174673418659917,1
12595,0,0.0,0.0,66.85,0.0,1997-02-15,32.42857142857143,39.0,2.0,92.43,-0.9229732218766395,0
12609,0,0.0,0.0,35.31,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.10275294000532392,1
12622,0,0.0,0.0,49.99,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.6247113011961611,1
12638,0,0.0,0.0,11.77,0.0,1997-02-15,32.42857142857143,39.0,1.0,28.56,-0.2518839003455631,0
12650,0,0.0,0.0,101.11,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.9229732218766395,0
12658,1,6.142857142857143,1.8152899666382492,42.95,13.97,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.9229732218766395,0
12673,0,0.0,0.0,14.37,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,1.5376876237373074,1
12687,0,0.0,0.0,14.37,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.9975387020467591,1
12693,1,3.7142857142857144,1.3121863889661687,115.34,56.28,1997-02-15,32.42857142857143,39.0,1.0,40.47,0.7174673418659917,0
12700,0,0.0,0.0,86.52,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.4937709013556329,1
12702,0,0.0,0.0,41.23,0.0,1997-02-19,31.857142857142858,39.0,0.0,0.0,0.2700744608452741,1
12713,0,0.0,0.0,20.99,0.0,1997-02-15,32.42857142857143,39.0,1.0,11.49,1.388556663397068,0
12733,0,0.0,0.0,29.73,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.2518839003455631,1
12739,0,0.0,0.0,15.56,0.0,1997-03-05,29.857142857142858,39.0,0.0,0.0,-0.028187459835204317,1
12752,0,0.0,0.0,3.99,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-1.2958006227272376,0
12769,0,0.0,0.0,12.97,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.40101486068580233,1
12784,0,0.0,0.0,37.51,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-0.7738422615364003,1
12798,0,0.0,0.0,12.49,0.0,1997-02-15,32.42857142857143,39.0,3.0,130.91,0.4192054211855133,0
12804,3,28.142857142857142,5.939465157245411,127.88000000000001,96.36,1997-02-15,32.42857142857143,39.0,3.0,90.93,-1.221235142557118,0
12815,0,0.0,0.0,11.77,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,0.8665983022062309,1
12833,0,0.0,0.0,15.76,0.0,1997-02-15,32.42857142857143,39.0,0.0,0.0,-1.1466696623869983,1
12845,8,23.0,4.125736549746403,330.52,301.19,1997-02-16,32.285714285714285,39.00000000000001,5.0,389.4,-0.32644938051568273,1
12849,0,0.0,0.0,14.37,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.9411637823763505,1
12853,1,0.14285714285714285,-1.9459101490553135,37.51,6.79,1997-02-17,32.142857142857146,38.99999999999999,0.0,0.0,-1.0721041822168786,1
12861,1,0.8571428571428571,-0.15415067982725836,46.08,11.77,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-0.47558034085592193,0
12868,0,0.0,0.0,24.9,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-0.2518839003455631,1
12882,0,0.0,0.0,15.96,0.0,1997-02-16,32.285714285714285,39.00000000000001,4.0,209.23,-1.4449315830674767,1
12884,2,13.142857142857142,3.761200115693562,145.26,82.61,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.4937709013556329,1
12900,0,0.0,0.0,12.77,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-1.370366102897357,1
12924,0,0.0,0.0,47.98,0.0,1997-02-16,32.285714285714285,39.00000000000001,1.0,13.49,-0.9975387020467591,1
12929,1,10.428571428571429,2.344549292093078,54.67,31.13,1997-02-25,31.0,39.0,0.0,0.0,-1.0721041822168786,1
12934,11,30.857142857142858,7.62642723226385,177.81,165.32000000000002,1997-02-16,32.285714285714285,39.00000000000001,10.0,244.42,1.9105150245879052,1
12940,0,0.0,0.0,32.37,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.12094350050503488,0
12952,1,1.2857142857142858,0.25131442828090617,79.65,39.74,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-1.594062543407716,1
12953,8,32.285714285714285,3.9229603012566105,243.18,196.69,1997-02-16,32.285714285714285,39.00000000000001,6.0,149.43,-0.6247113011961611,1
12957,0,0.0,0.0,51.67,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.1648602228867093,1
12962,1,3.5714285714285716,1.2729656758128876,28.13,12.77,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-0.32644938051568273,0
12973,0,0.0,0.0,39.35,0.0,1997-02-16,32.285714285714285,39.00000000000001,1.0,122.9,-0.6992767813662807,1
12981,1,7.857142857142857,2.0614230361771577,60.05,29.33,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.642901861695872,1
12989,0,0.0,0.0,28.76,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.8665983022062309,0
13004,0,0.0,0.0,11.77,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.0902947427165897,1
13023,3,23.428571428571427,6.128141497478433,181.39000000000001,141.48000000000002,1997-02-16,32.285714285714285,39.00000000000001,2.0,80.94,-0.9975387020467591,1
13028,0,0.0,0.0,36.31,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.1648602228867093,1
13041,0,0.0,0.0,17.97,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.04637802033491528,0
13052,0,0.0,0.0,13.97,0.0,1997-02-16,32.285714285714285,39.00000000000001,4.0,151.76,2.3579079056086227,1
13068,0,0.0,0.0,21.759999999999998,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.01572926254647,1
13083,0,0.0,0.0,10.77,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.5376876237373074,1
13085,3,14.285714285714286,4.1549577508284905,267.09000000000003,234.17000000000002,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-1.370366102897357,1
13093,1,2.857142857142857,1.0498221244986776,156.45,51.73,1997-02-16,32.285714285714285,39.00000000000001,6.0,440.68,2.0596459849281445,0
13098,0,0.0,0.0,11.77,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.9411637823763505,0
13103,1,19.857142857142858,2.9885637840753785,28.56,13.77,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,-0.6247113011961611,1
13108,1,2.2857142857142856,0.8266785731844679,51.900000000000006,17.3,1997-02-24,31.142857142857142,39.0,0.0,0.0,-1.2958006227272376,1
13122,6,25.0,7.558237086493357,490.1,443.74,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,0.5683363815257525,1
13123,0,0.0,0.0,15.36,0.0,1997-02-16,32.285714285714285,39.00000000000001,0.0,0.0,1.6868185840775465,1
13128,2,21.428571428571427,4.7429781353798735,37.71,25.94,1997-02-16,32.285714285714285,39.00000000000001,3.0,56.46,0.642901861695872,0
13141,0,0.0,0.0,33.4,0.0,1997-02-17,32.142857142857146,38.99999999999999,0.0,0.0,-0.17731842017544353,1
13142,1,2.857142857142857,1.0498221244986776,32.72,8.78,1997-02-17,32.142857142857146,38.99999999999999,0.0,0.0,1.01572926254647,1
13150,1,0.7142857142857143,-0.3364722366212129,28.93,14.96,1997-02-17,32.142857142857146,38.99999999999999,0.0,0.0,-1.2958006227272376,1
13158,0,0.0,0.0,40.09,0.0,1997-02-17,32.142857142857146,38.99999999999999,0.0,0.0,-0.10275294000532392,1
13168,3,11.857142857142858,3.216657623036357,110.83,88.06,1997-02-17,32.142857142857146,38.99999999999999,3.0,39.47,0.4937709013556329,1
13177,1,2.7142857142857144,0.9985288301111273,26.56,14.79,1997-02-26,30.857142857142858,39.0,1.0,11.49,-1.0721041822168786,1
